EntrezID	EnsemblTranscriptID	GeneSymbols
179261	ZK131.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
179265	ZK131.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
180073	ZK131.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
184112	ZK131.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
186671	ZK131.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
191669	ZK131.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
191676	ZK131.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
191678	ZK131.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
259800	ZK131.6	his-16|his-21|his-12|his-19|his-65|his-51|his-53|his-61|his-57|his-47|his-33|his-30|his-43|his-68|his-3|his-7
175030	ZK131.7	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
175031	ZK131.7	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
177628	ZK131.7	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
180074	ZK131.7	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
181821	ZK131.7	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
184113	ZK131.7	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
184200	ZK131.7	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
184804	ZK131.7	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
186250	ZK131.7	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
186325	ZK131.7	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
191668	ZK131.7	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
191672	ZK131.7	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
191673	ZK131.7	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
246024	ZK131.7	his-49|his-63|his-32|his-59|his-45|his-25|his-42|his-27|his-2|his-17|his-6|his-13|his-9|his-55
175027	ZK131.8	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
175032	ZK131.8	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
177522	ZK131.8	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
178050	ZK131.8	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
178055	ZK131.8	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
178066	ZK131.8	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179233	ZK131.8	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179260	ZK131.8	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179264	ZK131.8	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179267	ZK131.8	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
179341	ZK131.8	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
188792	ZK131.8	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191667	ZK131.8	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191671	ZK131.8	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191677	ZK131.8	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
191680	ZK131.8	his-28|his-38|his-14|his-10|his-18|his-50|his-64|his-67|his-60|his-56|his-46|his-31|his-37|his-26|his-1|his-5
175026	ZK131.9	his-29|his-15|his-11|his-44|his-34
175029	ZK131.9	his-29|his-15|his-11|his-44|his-34
175033	ZK131.9	his-29|his-15|his-11|his-44|his-34
185332	ZK131.9	his-29|his-15|his-11|his-44|his-34
191679	ZK131.9	his-29|his-15|his-11|his-44|his-34
191239	ZK177.10	tbx-35
191237	ZK177.3	ZK177.3
191242	ZK185.1	ZK185.1
191246	ZK218.6	nhr-248
191617	ZK265.4	ceh-8
191283	ZK287.6	ztf-9
260030	ZK328.8	tbx-7
173366	ZK337.2	ZK337.2|CELE_ZK337.2
176229	ZK370.2	sma-2
191303	ZK380.1	tbx-32
177462	ZK381.1	him-3
191307	ZK381.3	nhr-249
191718	ZK418.1	nhr-9
191322	ZK455.6	nhr-33
191328	ZK488.1	nhr-250
178577	ZK488.2	nhr-90
191329	ZK488.4	nhr-251
173850	ZK546.5	ZK546.5
177985	ZK593.4	rbr-2
191202	ZK6.1	nhr-278
191203	ZK6.2	nhr-252
191205	ZK6.4	nhr-253
191206	ZK6.5	nhr-254
191363	ZK616.10	ehn-3
176385	ZK632.1	mcm-6
176096	ZK652.5	ceh-23
176095	ZK652.6	ZK652.6
181661	ZK662.3	nhr-48
181662	ZK662.4	lin-15B
191389	ZK673.4	CELE_ZK673.4|ZK673.4
191392	ZK678.2	nhr-255
191402	ZK682.4	hlh-10
176088	ZK686.2	ZK686.2
176090	ZK686.4	snu-23|ZK686.4
3565160	ZK686.5	ZK686.5
191409	ZK697.2	nhr-256
13190952	ZK757.4	ZK757.4|dhhc-4
191420	ZK757.4	ZK757.4|dhhc-4
176078	ZK783.4	flt-1
191435	ZK829.5	tbx-36
179418	ZK856.10	rpc-25|ZK856.10
179672	ZK863.7	rnp-1
180985	ZK867.1	syd-9
191448	ZK892.7	sdz-38
173365	ZK909.4	ces-2
171689	ZK993.1	ceh-45
